"Rule","Category","Project","ProjectPath","File","Line","Column","Message","PublicApiRisk","DataFormatRisk","DatabaseRisk","SerializationRisk","UiBindingRisk","ExternalProtocolRisk"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\BiliUtils\Constant.cs","67","33","將 'Constant.GetAudioQualities()' 中的 'List<Quality>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","False","False","False","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Cheese\Models\CheeseBrief.cs","9","50","將 'CheeseBrief.Img' 中的 'List<CheeseImg>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Cheese\Models\CheeseEpisodeList.cs","18","56","將 'CheeseEpisodeList.Items' 中的 'List<CheeseEpisode>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Cheese\Models\CheeseView.cs","33","59","將 'CheeseView.Episodes' 中的 'List<CheeseEpisode>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Danmaku\DanmakuProtobuf.cs","67","37","將 'DanmakuProtobuf.GetAllDanmakuProto(long, long, [CancellationToken])' 中的 'List<BiliDanmaku>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","False","False","False","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Favorites\FavoritesInfo.cs","35","44","將 'FavoritesInfo.GetCreatedFavorites(long, int, int, [CancellationToken])' 中的 'List<FavoritesMetaInfo>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Favorites\FavoritesInfo.cs","54","43","將 'FavoritesInfo.GetAllCreatedFavorites(long, [CancellationToken])' 中的 'List<FavoritesMetaInfo>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Favorites\FavoritesInfo.cs","84","44","將 'FavoritesInfo.GetCollectedFavorites(long, int, int, [CancellationToken])' 中的 'List<FavoritesMetaInfo>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Favorites\FavoritesInfo.cs","103","43","將 'FavoritesInfo.GetAllCollectedFavorites(long, [CancellationToken])' 中的 'List<FavoritesMetaInfo>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Favorites\FavoritesResource.cs","16","41","將 'FavoritesResource.GetFavoritesMedia(long, int, int, [CancellationToken])' 中的 'List<FavoritesMedia>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","False","False","False","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Favorites\FavoritesResource.cs","35","40","將 'FavoritesResource.GetAllFavoritesMedia(long, [CancellationToken])' 中的 'List<FavoritesMedia>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","False","False","False","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Favorites\FavoritesResource.cs","63","43","將 'FavoritesResource.GetFavoritesMediaId(long, [CancellationToken])' 中的 'List<FavoritesMediaId>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","False","False","False","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Favorites\Models\FavoritesList.cs","22","59","將 'FavoritesList.List' 中的 'List<FavoritesMetaInfo>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Favorites\Models\FavoritesMediaId.cs","15","58","將 'FavoritesMediaIdOrigin.Data' 中的 'List<FavoritesMediaId>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Favorites\Models\FavoritesMediaResource.cs","21","58","將 'FavoritesMediaResource.Medias' 中的 'List<FavoritesMedia>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\History\Models\HistoryData.cs","26","34","將 'HistoryData.List' 中的 'List<HistoryList>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\History\Models\ToViewData.cs","25","33","將 'ToViewData.List' 中的 'List<ToViewList>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\History\ToView.cs","17","41","將 'ToView.GetToView()' 中的 'List<ToViewList>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","False","False","False","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Login\LoginHelper.cs","93","65","將 'LoginHelper.SaveLoginInfoCookies(List<DownKyiCookie>)' 中的 'List<DownKyiCookie>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","False","False","False","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Login\LoginHelper.cs","137","39","將 'LoginHelper.GetLoginInfoCookies()' 中的 'List<DownKyiCookie>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","False","False","False","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Models\Json\BiliTagInfo.cs","17","30","將 'TagResult.Data' 中的 'List<BiliTagInfo>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Models\Json\SubtitleJson.cs","13","50","將 'SubtitleJson.Body' 中的 'List<Subtitle>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\BangumiFollow.cs","38","61","將 'BangumiFollow.Areas' 中的 'List<BangumiFollowAreas>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\BangumiFollowOrigin.cs","14","55","將 'BangumiFollowData.List' 中的 'List<BangumiFollow>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\FollowingGroup.cs","9","56","將 'FollowingGroupOrigin.Data' 中的 'List<FollowingGroup>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\FollowingGroupContent.cs","9","60","將 'FollowingGroupContent.Data' 中的 'List<RelationFollowInfo>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\RelationBlack.cs","9","60","將 'RelationBlack.Data' 中的 'List<RelationFollowInfo>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\RelationFollow.cs","15","60","將 'RelationFollow.List' 中的 'List<RelationFollowInfo>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\RelationFollowInfo.cs","11","45","將 'RelationFollowInfo.Tag' 中的 'List<long>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\RelationWhisper.cs","14","60","將 'RelationWhisperData.List' 中的 'List<RelationFollowInfo>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\SpaceChannel.cs","18","35","將 'SpaceChannel.List' 中的 'List<SpaceChannelList>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\SpaceChannelVideoList.cs","18","65","將 'SpaceChannelVideoList.Archives' 中的 'List<SpaceChannelArchive>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\SpaceCheeseOrigin.cs","14","54","將 'SpaceCheeseData.Items' 中的 'List<SpaceCheese>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\SpacePublicationList.cs","9","69","將 'SpacePublicationList.Vlist' 中的 'List<SpacePublicationListVideo>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\SpaceSeasonsDetail.cs","20","46","將 'SpaceSeasonsDetail.Aids' 中的 'List<long>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\SpaceSeasonsDetail.cs","21","72","將 'SpaceSeasonsDetail.Archives' 中的 'List<SpaceSeasonsSeriesArchives>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\SpaceSeasonsSeries.cs","8","72","將 'SpaceSeasons.Archives' 中的 'List<SpaceSeasonsSeriesArchives>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\SpaceSeasonsSeries.cs","10","53","將 'SpaceSeasons.RecentAids' 中的 'List<long>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\SpaceSeasonsSeries.cs","15","72","將 'SpaceSeries.Archives' 中的 'List<SpaceSeasonsSeriesArchives>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\SpaceSeasonsSeries.cs","17","53","將 'SpaceSeries.RecentAids' 中的 'List<long>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\SpaceSeasonsSeriesMeta.cs","26","52","將 'SpaceSeriesMeta.Keywords' 中的 'List<string>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\SpaceSeasonsSeriesOrigin.cs","26","62","將 'SpaceSeasonsSeries.SeasonsList' 中的 'List<SpaceSeasons>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\SpaceSeasonsSeriesOrigin.cs","27","60","將 'SpaceSeasonsSeries.SeriesList' 中的 'List<SpaceSeries>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\SpaceSeriesDetail.cs","20","46","將 'SpaceSeriesDetail.Aids' 中的 'List<long>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\SpaceSeriesDetail.cs","23","72","將 'SpaceSeriesDetail.Archives' 中的 'List<SpaceSeasonsSeriesArchives>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\Models\SpaceSeriesMeta.cs","21","53","將 'SpaceSeriesMetaData.RecentAids' 中的 'List<long>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","True","False","True","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\UserRelation.cs","38","44","將 'UserRelation.GetAllFollowers(long)' 中的 'List<RelationFollowInfo>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","False","False","False","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\UserRelation.cs","93","44","將 'UserRelation.GetAllFollowings(long, [FollowingOrder])' 中的 'List<RelationFollowInfo>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","False","False","False","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\UserRelation.cs","121","45","將 'UserRelation.GetWhispers(int, int)' 中的 'List<RelationFollowInfo>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","False","False","False","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\UserRelation.cs","140","45","將 'UserRelation.GetBlacks(int, int)' 中的 'List<RelationFollowInfo>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","False","False","False","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\UserRelation.cs","159","41","將 'UserRelation.GetFollowingGroup()' 中的 'List<FollowingGroup>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","False","False","False","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\UserRelation.cs","180","45","將 'UserRelation.GetFollowingGroupContent(long, int, int, [FollowingOrder])' 中的 'List<RelationFollowInfo>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","False","False","False","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\UserRelation.cs","207","44","將 'UserRelation.GetAllFollowingGroupContent(int, [FollowingOrder])' 中的 'List<RelationFollowInfo>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","False","False","False","False","True"
"CA1002","Design","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\UserSpace.cs","41","60","將 'UserSpace.GetPublicationType(long)' 中的 'List<SpacePublicationListTypeVideoZone>' 變更為使用 'Collection<T>'、'ReadOnlyCollection<T>' 或 'KeyedCollection<K,V>'","True","False","False","False","False","True"
